,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
6771,1,0,3.2,46,63,58,903,300.0,1914
6772,0,0,3.9,119,25,20,1219,800.0,1914
6773,1,0,2.8,40,2,39,1325,400.0,1914
6774,1,0,2.8,56,66,58,1277,400.0,1914
6775,0,0,4.0,580,18,56,576,1500.0,1914
6776,1,1,4.7,4678,13,55,1152,1300.0,1914
6777,0,1,4.3,597,25,20,115,2500.0,1914
6778,0,1,4.2,1428,63,53,697,1300.0,1914
6779,0,1,4.0,324,13,43,1100,1300.0,1914
6780,0,0,2.7,402,44,53,940,1000.0,1914
6781,0,0,4.0,62,63,43,683,1500.0,1914
6782,0,0,4.0,580,18,56,576,1500.0,1914
6783,0,0,3.8,61,18,25,448,1000.0,1914
6784,1,1,4.0,188,59,20,1073,1300.0,1914
6785,1,1,4.7,4678,13,55,1152,1300.0,1914
6786,0,1,4.3,597,25,20,115,2500.0,1914
6787,0,1,4.2,1428,63,53,697,1300.0,1914
6788,1,1,4.2,982,63,20,706,1000.0,1914
6789,1,1,4.1,765,63,20,23,1200.0,1914
6790,1,1,4.3,226,44,5,95,2000.0,1914
6791,0,0,2.7,402,44,53,940,1000.0,1914
6792,1,1,4.4,4108,56,20,1209,1400.0,1914
6793,1,1,4.2,1873,20,46,692,1500.0,1678
6794,1,1,4.2,1148,20,19,793,1800.0,165
6795,1,1,4.4,3764,20,21,1161,600.0,81
6796,1,0,4.5,188,20,19,839,1200.0,1508
6797,1,0,4.3,790,20,19,131,1000.0,1914
6798,1,0,3.7,829,20,19,841,850.0,1914
6799,1,0,3.9,3831,20,19,1105,750.0,1914
6800,1,0,3.3,292,20,19,159,600.0,839
6801,0,0,3.9,371,20,19,1256,400.0,1914
6802,0,1,4.4,366,35,17,263,1000.0,1914
6803,0,1,4.7,3614,33,19,1042,1600.0,1914
6804,0,1,4.6,174,56,5,704,1500.0,1914
6805,1,1,4.3,715,56,19,778,1500.0,1914
6806,1,1,3.2,426,17,19,966,900.0,1914
6807,0,1,3.0,74,6,19,106,1200.0,1914
6808,0,0,3.7,51,6,4,695,1500.0,1914
6809,0,1,3.9,52,56,43,599,1900.0,1914
6810,1,1,4.4,3764,20,21,1161,600.0,81
6811,0,0,4.6,1580,20,12,264,750.0,1914
6812,1,1,4.0,82,20,16,344,500.0,1914
6813,1,0,4.3,1101,20,12,335,700.0,1914
6814,0,0,4.3,112,20,21,124,800.0,1914
6815,1,1,4.1,733,20,12,322,1200.0,1914
6816,1,0,4.2,140,20,12,304,800.0,1914
6817,1,1,4.1,720,20,12,334,950.0,1510
6818,1,0,4.0,128,20,12,368,650.0,1914
6819,1,0,4.1,439,20,12,314,750.0,1794
6820,1,0,4.0,77,20,12,286,300.0,740
6821,1,0,4.1,564,20,12,276,600.0,417
6822,1,1,3.8,499,20,15,311,700.0,1914
6823,1,1,4.0,803,20,12,371,700.0,1914
6824,1,0,3.9,205,20,13,284,600.0,1914
6825,1,0,3.9,44,20,12,345,300.0,620
6826,1,0,3.6,484,20,15,385,700.0,1914
6827,1,0,3.8,204,20,1,527,600.0,1914
6828,1,1,3.9,202,20,12,397,500.0,1914
6829,0,0,2.6,49,20,12,349,450.0,1914
6830,1,0,3.1,101,20,12,375,650.0,1914
6831,1,1,4.0,390,20,15,337,1300.0,1914
6832,0,0,3.9,56,20,12,405,350.0,1914
6833,0,0,2.5,113,20,12,262,550.0,1914
6834,1,0,3.7,59,20,12,356,600.0,1914
6835,0,0,3.8,63,20,12,377,1000.0,1914
6836,1,0,3.9,92,20,11,1310,250.0,1914
6837,0,0,3.7,85,20,12,367,500.0,1914
6838,1,1,4.1,1847,33,12,271,600.0,1914
6839,1,1,4.4,190,35,12,262,1000.0,1914
6840,1,0,3.7,455,20,68,940,400.0,929
6841,1,0,4.1,723,38,28,1170,700.0,1164
6842,1,0,4.1,373,33,68,927,500.0,712
6843,1,0,3.9,184,20,19,460,600.0,1337
6844,1,0,3.7,503,33,28,1124,500.0,1476
6845,1,0,3.7,46,56,28,217,600.0,1914
6846,1,0,4.1,209,36,58,588,400.0,1150
6847,1,0,4.0,195,38,28,1314,500.0,1789
6848,1,0,3.0,238,24,28,1159,500.0,350
6849,1,0,4.1,292,38,58,258,600.0,690
6850,1,0,4.0,353,56,28,951,500.0,856
6851,1,0,3.5,435,33,28,1129,500.0,686
6852,1,0,3.9,227,33,28,1129,450.0,1372
6853,1,0,3.9,95,33,58,1044,350.0,1332
6854,1,0,4.5,1181,0,28,721,500.0,1914
6855,1,0,3.7,173,20,68,198,400.0,1258
6856,1,0,4.0,57,20,68,1202,250.0,1720
6857,1,0,4.0,317,20,11,1310,250.0,1914
6858,1,0,4.0,88,20,68,821,400.0,802
6859,1,1,3.4,410,20,19,1084,750.0,779
6860,1,0,4.0,987,20,19,184,800.0,1088
6861,1,0,4.0,99,20,28,181,650.0,1914
6862,1,0,4.0,371,17,28,646,450.0,1763
6863,1,0,4.5,143,20,29,605,400.0,170
6864,1,0,3.9,125,20,19,235,600.0,1754
6865,1,0,2.3,298,6,58,221,450.0,455
6866,1,0,4.1,397,20,29,742,450.0,225
6867,1,0,4.6,118,33,29,605,300.0,131
6868,1,0,4.0,67,33,28,934,500.0,612
6869,1,0,3.8,510,20,58,254,500.0,1914
6870,1,0,3.9,230,20,29,618,500.0,616
6871,1,0,3.9,46,20,29,162,400.0,638
6872,1,1,3.8,189,56,19,76,800.0,1914
6873,1,0,3.3,910,33,58,923,250.0,1914
6874,1,0,3.8,376,5,28,903,600.0,1375
6875,1,0,4.0,188,33,28,134,300.0,944
6876,1,0,4.2,460,20,68,1097,500.0,716
6877,1,1,4.4,3764,20,21,1161,600.0,1914
6878,1,0,4.1,439,20,12,314,750.0,1794
6879,1,0,2.7,332,56,58,1167,400.0,1174
6880,1,0,3.9,231,33,28,863,400.0,644
6881,1,0,3.6,133,20,68,220,300.0,1914
6882,1,0,3.8,77,20,12,349,650.0,310
6883,1,0,3.6,218,20,58,194,400.0,1914
6884,1,0,3.7,57,20,68,903,400.0,1914
6885,1,0,4.2,214,5,29,745,400.0,1914
6886,1,1,4.1,671,35,19,489,900.0,1914
6887,1,0,3.1,247,20,68,210,200.0,699
6888,1,0,4.4,568,20,28,930,400.0,1914
6889,1,0,3.9,307,33,28,903,450.0,1914
6890,1,0,4.2,217,20,28,1159,600.0,1565
6891,0,1,4.0,1551,20,19,903,750.0,1914
6892,1,0,3.6,176,20,28,200,400.0,1914
6893,0,0,4.0,917,20,19,903,800.0,1914
6894,0,0,4.0,1829,20,19,903,800.0,1914
6895,0,1,3.8,320,20,19,734,800.0,1914
6896,0,0,4.0,649,20,19,591,750.0,1914
6897,0,0,4.1,110,20,58,869,400.0,1914
6898,1,0,4.3,278,20,58,1227,150.0,1914
6899,1,0,4.0,988,20,19,903,500.0,1914
6900,1,0,4.1,352,20,58,255,600.0,1914
6901,0,0,3.9,338,20,19,940,500.0,1914
6902,0,0,4.5,194,20,29,742,200.0,1914
6903,1,0,4.0,200,20,28,1159,750.0,1914
6904,1,0,4.1,564,20,12,276,600.0,1914
6905,1,0,4.1,498,36,58,779,600.0,1914
6906,0,0,3.6,289,20,19,34,500.0,1914
6907,1,0,3.7,439,20,68,217,550.0,1914
6908,0,0,4.0,60,20,58,74,400.0,1914
6909,1,0,3.8,170,20,58,477,400.0,1914
6910,0,0,4.1,104,20,29,602,300.0,1914
6911,1,0,3.9,117,20,19,237,900.0,1914
6912,0,0,3.7,446,20,58,1263,400.0,1914
6913,0,0,3.7,532,20,19,1263,250.0,1914
6914,1,0,3.9,330,33,19,488,600.0,1914
6915,0,0,2.9,304,20,19,418,650.0,1914
6916,0,0,3.6,217,20,58,676,300.0,1914
6917,0,0,3.6,95,20,19,50,800.0,1914
6918,1,0,3.9,113,20,58,255,600.0,416
6919,1,1,4.3,342,36,58,619,450.0,1515
6920,0,0,3.5,40,20,58,778,700.0,1914
6921,0,0,2.6,91,20,58,1227,200.0,1914
6922,1,0,3.9,296,36,68,903,400.0,1914
6923,1,0,4.1,314,33,68,724,650.0,1914
6924,1,0,3.9,44,20,12,345,300.0,1914
6925,0,0,2.6,56,20,28,228,500.0,1914
6926,0,0,3.9,56,20,12,405,350.0,1914
6927,1,0,4.2,581,20,19,1022,550.0,1914
6928,1,0,4.0,77,20,12,286,300.0,741
6929,0,0,3.6,51,20,68,878,150.0,1914
6930,0,0,3.9,152,20,68,1257,400.0,1914
6931,0,0,3.7,41,20,58,33,500.0,1914
6932,1,0,4.0,176,20,58,1302,100.0,1914
6933,0,0,3.9,89,20,58,675,300.0,1914
6934,0,0,2.8,114,20,58,217,500.0,1914
6935,0,0,3.9,30,60,41,1320,400.0,1914
6936,1,0,4.0,153,20,0,140,500.0,1914
6937,0,0,3.5,136,20,19,940,600.0,1914
6938,1,0,3.8,109,56,67,1227,200.0,1914
6939,1,0,3.5,147,20,28,181,350.0,1914
6940,1,0,3.9,582,32,28,715,450.0,1914
6941,0,0,2.8,227,20,58,205,500.0,1914
6942,1,0,3.9,459,20,58,202,600.0,1914
6943,1,0,3.3,292,20,19,159,600.0,1914
6944,1,0,3.8,834,56,28,209,650.0,1914
6945,1,0,3.9,148,20,65,878,200.0,1914
6946,1,0,4.3,287,36,28,903,400.0,1914
6947,0,0,3.7,68,20,60,167,400.0,1914
6948,1,0,3.6,621,20,58,254,400.0,1914
6949,1,0,3.9,783,20,58,940,300.0,1914
6950,1,0,4.0,897,5,19,205,750.0,137
6951,1,1,4.2,859,20,15,411,800.0,1914
6952,1,0,4.1,119,20,58,1249,200.0,1914
6953,1,0,3.9,78,20,58,66,300.0,1914
6954,1,1,4.1,1339,20,19,1084,800.0,1111
6955,1,0,3.9,75,5,2,140,500.0,1914
6956,1,1,4.4,1401,56,50,694,1500.0,1914
6957,1,0,3.8,347,20,58,903,300.0,1914
6958,1,0,4.3,561,56,32,741,500.0,1079
6959,1,0,3.9,60,20,58,1053,400.0,1914
6960,1,0,3.9,372,5,19,215,550.0,1914
6961,1,0,3.1,570,20,58,1299,300.0,1914
6962,1,0,3.1,266,20,19,418,550.0,1914
6963,1,1,4.4,4108,56,20,1209,1400.0,1914
6964,1,0,3.8,241,5,58,1263,200.0,1914
6965,1,0,4.0,434,20,19,995,600.0,1914
6966,1,0,3.9,100,20,29,742,450.0,1914
6967,1,0,4.1,248,56,19,497,800.0,1914
6968,1,0,3.9,181,20,28,493,600.0,1914
6969,1,0,3.9,121,33,58,951,400.0,1914
6970,1,1,4.5,125,56,19,843,700.0,1914
6971,1,0,4.0,154,5,65,878,400.0,1914
6972,1,0,3.9,340,20,58,1253,400.0,1914
6973,1,0,4.2,807,5,25,627,1700.0,1914
6974,1,0,4.3,492,5,2,143,500.0,1914
6975,1,0,3.8,77,20,58,1154,350.0,1914
6976,1,0,4.3,324,20,29,742,180.0,1914
6977,1,0,4.1,61,20,42,642,200.0,1914
6978,1,1,4.4,2389,36,19,845,1000.0,1914
6979,1,1,4.0,1510,35,12,304,900.0,1914
6980,1,0,3.8,83,20,58,468,400.0,1914
6981,1,0,4.4,280,56,28,1056,400.0,1914
6982,1,0,4.5,206,20,29,742,400.0,1914
6983,1,0,3.9,467,0,19,86,550.0,1914
6984,1,0,4.1,841,20,58,1262,300.0,1914
6985,1,0,3.9,668,20,19,227,800.0,1914
6986,1,0,3.9,106,20,58,1227,150.0,1914
6987,1,0,3.6,44,56,12,333,600.0,1914
6988,1,0,3.7,434,36,58,1124,400.0,1914
6989,1,0,4.1,778,33,12,304,700.0,1914
6990,1,1,4.4,893,56,19,829,1400.0,1914
6991,1,0,3.2,61,56,58,1044,250.0,1914
6992,1,0,3.8,44,56,58,748,200.0,1914
6993,1,0,4.3,189,36,0,140,400.0,1914
6994,1,0,3.8,331,20,58,903,350.0,1914
6995,1,0,4.0,754,22,58,903,250.0,1914
6996,1,1,4.1,326,56,25,2,1200.0,1914
6997,1,0,2.6,156,56,19,1068,700.0,1914
6998,1,1,4.1,3030,5,19,1101,1000.0,1914
6999,1,0,3.8,174,20,58,1168,400.0,1914
7000,1,0,4.0,128,20,12,368,650.0,1914
7001,1,0,3.8,140,20,29,618,500.0,1914
7002,1,1,4.0,82,20,16,344,500.0,1914
7003,1,0,4.3,790,20,19,131,1000.0,1914
7004,1,0,3.9,50,20,58,151,450.0,1914
7005,1,0,4.0,60,5,8,167,600.0,1914
7006,1,0,3.0,111,5,58,1187,400.0,1914
7007,1,1,4.0,344,5,12,298,1000.0,1914
7008,1,0,4.2,140,20,12,304,800.0,1914
7009,1,1,3.8,1166,20,19,822,600.0,1914
7010,1,1,3.9,601,20,19,853,1000.0,1914
7011,1,0,4.0,572,33,19,159,600.0,1914
7012,1,0,3.7,95,33,58,903,150.0,1914
7013,1,0,4.1,57,33,11,797,200.0,1914
7014,1,0,3.7,59,20,12,356,600.0,1914
7015,1,0,3.6,121,20,19,1234,550.0,1914
7016,1,0,3.7,93,20,0,140,350.0,1914
7017,1,0,3.6,51,5,28,33,400.0,1914
7018,0,0,4.0,65,33,58,457,350.0,1914
7019,1,0,3.8,273,6,19,55,550.0,1914
7020,1,0,3.9,226,33,68,940,250.0,1914
7021,1,0,4.0,326,20,28,1295,200.0,1914
7022,1,0,4.2,70,20,58,1160,400.0,1914
7023,1,0,3.8,258,20,19,1231,550.0,1914
7024,1,0,3.2,204,56,19,931,500.0,1914
7025,1,0,4.1,671,20,58,778,450.0,1914
7026,1,1,3.9,880,20,19,903,1000.0,1914
7027,1,0,3.3,213,56,19,941,600.0,1914
7028,1,0,3.6,82,33,58,1191,400.0,1914
7029,1,0,3.7,76,20,19,457,700.0,1914
7030,1,1,4.0,558,20,19,1084,1000.0,1914
7031,1,0,2.8,261,20,19,810,700.0,1914
7032,1,0,3.9,450,20,19,951,550.0,1914
7033,1,0,3.8,82,56,0,140,300.0,1914
7034,1,0,3.6,59,20,28,1055,300.0,1914
7035,1,1,3.9,224,20,19,1012,800.0,1914
7036,1,0,4.0,157,20,0,140,300.0,1914
7037,1,1,3.9,533,20,19,59,900.0,1914
7038,1,0,4.1,270,33,58,103,500.0,1914
7039,1,0,4.5,2068,20,19,1285,1200.0,1914
7040,1,0,3.7,160,56,19,805,500.0,1914
7041,1,0,3.1,452,20,58,1167,750.0,1914
7042,1,0,3.7,83,20,58,204,350.0,1914
7043,1,1,4.4,2206,5,5,967,1400.0,1914
7044,1,1,4.2,767,36,19,1004,1700.0,1914
7045,1,0,3.8,135,56,19,1258,400.0,1914
7046,1,0,3.9,163,20,58,1263,300.0,1914
7047,1,1,4.0,402,20,19,1233,800.0,1914
7048,1,0,3.4,301,20,68,222,400.0,1914
7049,1,1,4.1,720,20,12,334,950.0,1914
7050,1,0,3.9,356,20,19,1000,450.0,1914
7051,1,0,3.6,96,33,58,809,300.0,1914
7052,1,1,4.1,1059,20,20,771,1200.0,1914
7053,1,1,3.9,392,5,4,217,1500.0,1914
7054,1,0,3.6,95,33,58,1052,300.0,1914
7055,1,0,4.2,425,33,58,205,250.0,1914
7056,1,0,3.1,82,20,58,903,200.0,1914
7057,1,0,3.6,484,20,15,385,700.0,1914
7058,1,0,4.3,895,56,12,373,600.0,1914
7059,1,0,3.3,84,5,58,1287,200.0,1914
7060,1,0,3.5,117,20,19,47,600.0,1914
7061,1,0,3.8,240,6,19,33,800.0,1914
7062,1,0,4.0,533,5,58,940,300.0,1914
7063,1,0,4.2,166,36,12,341,700.0,1914
7064,1,1,3.9,46,20,58,1290,300.0,1914
7065,1,1,3.9,161,20,23,1019,900.0,1914
7066,1,0,3.9,400,20,19,488,850.0,1914
7067,1,0,4.0,768,20,58,985,500.0,1914
7068,1,1,4.1,252,36,19,897,750.0,1914
7069,1,0,4.1,131,20,19,903,650.0,1914
7070,1,0,2.9,89,5,58,681,350.0,1914
7071,1,0,3.7,141,20,19,44,500.0,1914
7072,1,0,4.0,164,20,58,68,500.0,1914
7073,1,0,3.8,81,5,58,903,300.0,1914
7074,1,0,3.8,178,33,19,1052,800.0,1914
7075,1,0,3.7,69,0,28,65,400.0,1914
7076,1,0,3.2,51,20,28,940,600.0,1914
7077,1,0,3.9,236,20,58,1089,400.0,1914
7078,1,0,4.0,92,20,29,735,100.0,1914
7079,1,0,3.7,86,20,19,493,500.0,1914
7080,1,0,2.9,827,56,19,87,800.0,1914
7081,1,0,3.8,59,20,58,1227,200.0,1914
7082,1,0,3.7,62,20,58,50,500.0,1914
7083,1,0,2.7,140,20,58,903,250.0,1914
7084,1,1,4.3,715,56,19,778,1500.0,1914
7085,1,0,4.0,57,5,29,742,300.0,1914
7086,1,0,3.2,135,56,58,199,400.0,1914
7087,1,0,3.6,144,20,58,1227,150.0,1914
7088,1,0,3.9,92,20,11,1310,250.0,1914
7089,1,0,3.6,65,6,19,477,400.0,1914
7090,1,0,3.7,53,36,12,382,450.0,1914
7091,1,0,4.3,169,36,29,605,450.0,1914
7092,1,0,2.3,235,5,19,903,800.0,1914
7093,1,0,3.9,432,56,28,927,450.0,1914
7094,1,1,3.5,59,20,19,1008,700.0,1914
7095,1,0,3.8,88,20,19,515,600.0,1914
7096,1,0,3.1,101,20,12,375,650.0,1914
7097,1,0,3.7,90,20,0,140,400.0,1914
7098,1,0,3.7,182,5,58,1142,400.0,1914
7099,1,0,3.1,35,20,68,903,300.0,1914
7100,1,0,3.8,34,20,59,144,350.0,1914
7101,1,0,3.8,80,20,58,1159,800.0,1914
7102,1,1,3.9,202,20,12,397,500.0,1914
7103,1,0,3.9,88,20,58,642,250.0,1914
7104,1,0,3.8,212,20,28,31,600.0,1914
7105,1,0,4.0,120,20,11,167,400.0,1914
7106,1,1,4.0,127,20,19,1096,900.0,1914
7107,1,0,3.2,68,20,19,1278,400.0,1914
7108,1,0,3.1,53,33,58,642,100.0,1914
7109,1,0,3.8,93,33,58,167,250.0,1914
7110,1,0,3.8,89,20,58,975,400.0,1914
7111,0,0,3.7,40,20,58,1291,150.0,1914
7112,1,1,4.0,390,20,15,337,1300.0,1914
7113,1,1,3.8,499,20,15,311,700.0,1914
7114,1,1,3.7,111,20,19,940,800.0,1914
7115,1,0,3.4,179,20,58,1296,300.0,1914
7116,1,0,3.0,39,20,19,903,450.0,1914
7117,1,0,3.9,75,20,29,742,500.0,1914
7118,1,0,2.8,137,33,58,903,500.0,1914
7119,1,0,3.8,61,20,58,82,400.0,1914
7120,1,0,4.1,93,20,19,768,700.0,1914
7121,1,0,4.1,129,20,29,605,350.0,1914
7122,1,0,4.0,75,33,0,140,500.0,1914
7123,1,0,4.0,108,5,12,361,400.0,1914
7124,1,0,3.2,44,56,58,1169,600.0,1914
7125,1,0,3.7,34,5,28,1000,450.0,1914
7126,1,0,3.9,48,20,58,646,400.0,1914
7127,1,0,3.7,122,20,58,1012,300.0,1914
7128,1,0,3.8,38,33,19,903,400.0,1914
7129,1,0,2.4,318,33,19,1089,600.0,1914
7130,1,0,3.7,483,36,19,596,800.0,1914
7131,1,0,2.9,317,56,58,1070,500.0,1914
7132,1,0,3.4,212,20,19,995,800.0,1914
7133,1,0,3.8,190,20,58,1245,250.0,1914
7134,1,0,4.1,111,5,29,602,600.0,1914
7135,1,0,4.2,1022,20,29,605,500.0,1914
7136,1,1,4.1,1694,5,20,903,1100.0,1914
7137,1,0,3.8,133,5,58,642,200.0,1914
7138,1,0,3.9,1245,20,20,859,1400.0,1914
7139,1,0,3.8,283,20,58,221,400.0,1914
7140,1,0,2.8,188,20,19,940,400.0,1914
7141,1,0,3.8,211,20,58,801,200.0,1914
7142,1,0,3.1,248,20,19,420,500.0,1914
7143,1,0,4.0,251,5,58,903,250.0,1914
7144,1,0,3.8,93,33,19,990,550.0,1914
7145,1,0,4.0,492,20,19,425,800.0,1914
7146,1,0,3.5,323,33,58,840,500.0,1914
7147,1,0,2.9,243,56,58,1001,300.0,1914
7148,1,0,3.0,255,6,19,221,550.0,1914
7149,1,0,3.0,289,5,19,1169,500.0,1914
7150,1,0,3.9,261,20,58,960,400.0,1914
7151,1,0,3.1,131,20,58,960,400.0,1914
7152,1,0,3.8,36,20,28,723,500.0,1914
7153,1,0,4.0,64,20,19,1259,300.0,1914
7154,1,0,2.6,76,5,19,90,800.0,1914
7155,1,1,3.9,43,56,58,239,500.0,1914
7156,1,0,4.0,54,20,58,887,500.0,1914
7157,1,0,4.0,457,33,19,903,550.0,1914
7158,1,0,3.9,36,56,28,903,400.0,1914
7159,1,0,3.9,368,20,19,41,550.0,1914
7160,1,0,3.5,694,5,19,1206,600.0,1914
7161,1,0,2.8,484,20,19,1265,400.0,1914
7162,1,1,4.2,1170,36,53,688,1300.0,1914
7163,1,0,3.5,234,20,58,1266,400.0,1914
7164,1,0,4.5,196,20,19,839,1200.0,1914
7165,1,0,3.7,130,33,20,504,1200.0,1914
7166,1,0,4.0,76,33,58,1196,300.0,1914
7167,1,0,4.2,78,20,19,207,400.0,1914
7168,1,0,3.9,54,20,60,248,250.0,1914
7169,1,0,3.9,46,20,62,523,300.0,1914
7170,1,0,4.1,888,35,12,315,800.0,1914
7171,1,0,3.9,716,20,19,757,1000.0,1914
7172,1,0,4.0,136,56,12,262,500.0,1914
7173,0,0,4.2,1383,20,20,584,1100.0,1914
7174,1,0,3.8,192,20,58,1302,250.0,1914
7175,1,1,4.1,733,20,12,322,1200.0,1914
7176,1,0,3.9,150,20,29,605,300.0,1914
7177,1,1,4.5,247,36,19,784,1300.0,1914
7178,1,0,3.9,205,20,13,284,600.0,1914
7179,1,1,4.4,190,35,12,262,1000.0,1914
7180,1,0,3.7,197,20,58,1244,400.0,1914
7181,1,0,4.3,1099,20,58,1327,450.0,1914
7182,1,1,4.2,1004,5,19,575,1200.0,1914
7183,1,0,3.9,70,20,65,878,200.0,1914
7184,1,0,3.7,310,20,19,151,600.0,1914
7185,1,0,3.9,170,20,28,903,400.0,1914
7186,1,0,4.3,1101,20,12,335,700.0,1914
7187,1,0,4.0,136,20,19,505,750.0,1914
7188,1,0,4.2,258,56,19,1146,700.0,1914
7189,1,1,3.8,157,5,19,424,600.0,1914
7190,1,0,4.1,60,34,12,362,600.0,1914
7191,1,0,4.4,1288,20,58,903,400.0,1914
7192,1,0,3.7,829,20,19,841,850.0,1914
7193,1,0,4.3,219,33,58,838,300.0,1914
7194,1,1,4.4,1799,36,19,1331,1000.0,1914
7195,1,0,4.1,163,20,29,600,400.0,1914
7196,1,0,4.3,372,20,19,24,700.0,1914
7197,1,0,3.7,94,20,58,927,400.0,1914
7198,1,0,3.9,337,20,58,940,500.0,1914
7199,1,1,4.0,535,20,19,903,600.0,1914
7200,1,0,4.0,603,20,19,97,800.0,1914
7201,1,0,4.0,74,5,16,346,600.0,1914
7202,1,0,4.0,236,5,19,903,950.0,1914
7203,1,1,4.0,942,56,53,537,1300.0,1914
7204,1,1,4.0,803,20,12,371,700.0,1914
7205,1,1,4.5,1878,33,20,1130,1200.0,1914
7206,1,0,4.2,236,56,58,169,150.0,1914
7207,1,0,3.8,46,56,19,1221,600.0,1914
7208,1,0,2.4,438,20,19,420,1000.0,1914
7209,1,1,4.0,281,36,20,628,1500.0,1914
7210,1,1,4.2,1884,20,46,692,1500.0,1914
7211,1,0,3.9,450,20,19,951,550.0,1914
7212,1,1,4.0,150,34,19,564,1100.0,1914
7213,1,1,4.2,860,20,15,411,800.0,1914
7214,1,1,4.4,3764,20,21,1161,600.0,1914
7215,1,0,4.3,229,20,0,140,500.0,1914
7216,1,1,4.0,82,20,16,344,500.0,1914
7217,0,0,4.4,790,20,29,742,400.0,1914
7218,1,0,4.2,141,20,12,304,800.0,1914
7219,1,0,4.5,144,20,29,605,400.0,1914
7220,1,1,4.1,720,20,12,334,950.0,1914
7221,0,0,4.5,194,20,29,742,200.0,1914
7222,1,0,4.1,130,20,29,605,350.0,1914
7223,1,0,3.8,151,20,66,878,400.0,1914
7224,1,0,4.0,221,20,29,745,400.0,1914
7225,1,0,3.9,46,20,62,523,300.0,1914
7226,1,0,4.0,158,20,0,140,300.0,1914
7227,1,0,3.9,46,20,29,162,400.0,1914
7228,1,0,3.8,139,20,29,618,500.0,1914
7229,1,0,3.9,205,20,13,284,600.0,1914
7230,0,0,3.9,331,20,64,1300,400.0,1914
7231,1,0,3.9,44,20,12,345,300.0,1914
7232,1,0,4.1,163,20,29,600,400.0,1914
7233,1,0,3.9,102,20,29,742,450.0,1914
7234,0,0,4.1,116,20,58,1298,200.0,1914
7235,0,0,3.9,53,20,0,137,100.0,1914
7236,0,0,4.1,106,20,29,602,300.0,1914
7237,1,0,3.8,204,20,1,527,600.0,1914
7238,1,0,3.7,93,20,0,140,350.0,1914
7239,1,0,4.3,324,20,29,742,180.0,1914
7240,1,0,4.2,1022,20,29,605,500.0,1914
7241,1,0,3.9,75,20,29,742,500.0,1914
7242,1,0,3.6,154,20,0,140,400.0,1914
7243,0,0,2.6,56,20,28,228,500.0,1914
7244,0,0,3.9,56,20,12,405,350.0,1914
7245,1,0,4.0,153,20,0,140,500.0,1914
7246,1,0,4.0,92,20,29,735,100.0,1914
7247,0,0,3.6,51,20,68,878,150.0,1914
7248,1,0,3.7,175,20,68,198,400.0,1914
7249,1,0,4.1,398,20,29,742,450.0,1914
7250,1,0,3.8,34,20,59,144,350.0,1914
7251,0,0,4.0,104,20,29,600,300.0,1914
7252,0,0,3.8,63,20,12,377,1000.0,1914
7253,1,0,4.0,48,20,28,140,500.0,1914
7254,0,0,3.7,31,20,58,625,150.0,1914
7255,1,0,3.9,230,20,29,618,500.0,1914
7256,1,0,3.9,150,20,29,605,300.0,1914
7257,1,0,3.7,90,20,0,140,400.0,1914
7258,1,1,4.1,1847,33,12,271,600.0,1914
7259,1,0,4.1,314,33,68,724,650.0,1914
7260,1,0,4.5,634,5,28,721,500.0,1914
7261,1,0,4.0,75,33,0,140,500.0,1914
7262,0,1,3.0,74,6,19,106,1200.0,1914
7263,1,1,4.0,82,20,16,344,500.0,1914
7264,0,0,4.3,116,20,21,124,800.0,1914
7265,0,1,4.7,6745,20,20,517,1000.0,1914
7266,1,1,4.2,1884,20,46,692,1500.0,1914
7267,1,1,4.3,797,20,5,109,1500.0,1914
7268,0,1,4.7,3573,20,4,518,1000.0,1914
7269,1,1,4.2,1149,20,19,793,1800.0,1914
7270,1,1,4.4,3764,20,21,1161,600.0,1914
7271,0,1,4.6,766,20,43,437,1200.0,1914
7272,0,1,4.6,634,20,6,549,850.0,1914
7273,0,1,4.3,331,20,5,1031,1400.0,1914
7274,1,0,4.5,196,20,19,839,1200.0,1914
7275,1,0,4.3,790,20,19,131,1000.0,1914
7276,1,0,4.2,583,20,19,1022,550.0,1914
7277,0,0,4.6,1582,20,12,264,750.0,1914
7278,0,0,4.2,1383,20,20,584,1100.0,1914
7279,1,1,4.1,1324,20,19,1036,800.0,1914
7280,1,0,4.5,2069,20,19,1285,1200.0,1914
7281,1,0,4.3,1101,20,12,335,700.0,1914
7282,0,1,4.1,1372,20,5,578,900.0,1914
7283,1,1,4.0,558,20,19,1084,1000.0,1914
7284,1,0,3.9,125,20,19,235,600.0,1914
7285,0,1,3.9,1554,20,19,903,750.0,1914
7286,0,1,4.1,512,20,20,882,1200.0,1914
7287,0,0,4.0,917,20,19,903,800.0,1914
7288,0,0,4.0,1829,20,19,903,800.0,1914
7289,1,0,3.9,400,20,19,488,850.0,1914
7290,1,0,4.3,372,20,19,24,700.0,1914
7291,1,1,4.1,733,20,12,322,1200.0,1914
7292,1,0,4.0,437,20,19,995,600.0,1914
7293,1,0,4.2,141,20,12,304,800.0,1914
7294,1,0,3.7,829,20,19,841,850.0,1914
7295,1,0,3.9,148,20,65,878,200.0,1914
7296,0,1,3.8,320,20,19,734,800.0,1914
7297,0,0,4.0,648,20,19,591,750.0,1914
7298,1,1,4.0,403,20,19,1233,800.0,1914
